index,smiles,activation
16177,C1=CC=C(C=C1)NC(=O)C2=CN=C(S2)NC3=CC4=C(C=C3)N=CC=C4,0
16178,C1CN(CC2=CC=CC=C21)C3=NC=CC(=N3)NCC4=CC=CC=C4,0
16179,C1CC1NC2=C3C(=NC(=N2)NCC4=CC5=C(C=C4)OCO5)N(C=N3)CC6=CC=C(C=C6)C(F)(F)F,0
16180,C1=CC(=CC(=C1)C(F)(F)F)CNC2=CC(=NC(=N2)N)NCC3=CN=CC=C3,0
16181,CN1C2=CC=CC=C2N=C1NC3=NC(=C4C(=N3)N(C=N4)C5=CSC=C5)NCC6=CC(=CC=C6)C(F)(F)F,0
16182,CCN1C2=C(C=C(C(=C2)C3=NC(=NC=C3)N)F)N=C1C(C4=CC(=C(C(=C4)OC)OC)OC)N.C(=O)(C(F)(F)F)[O-].C(=O)(C(F)(F)F)[O-],0
16183,C1CC(=O)N(C1)CCN2C=NC3=C(N=C(N=C32)N4CCOCC4)NCCN5CCOCC5,0
16184,CC1=CC(=NC(=N1)NCC2=CN=CC=C2)NCCC3=CC=C(C=C3)OC,0
16185,CC(C)N(CCNC1=NC(=NC2=C1NC=N2)NC3=CC=C(C=C3)N4C=CN=C4)C(C)C,0
16186,CN1CCN(CC1)C(=O)C2=CC=C(C=C2)C3=NC(=C4C(=N3)N(C=N4)C5=CSC=C5)NCCO,0
16187,C1CC(=O)N(C1)CCCNC2=NN=C(C=C2)N3C=C(C4=CC=CC=C43)CC(=O)NCC5=CC=CC=C5,0
16188,C1CN(CCC1NC(=O)C2=CC=NC=C2)C(=O)[C@@H](COC3=CC=C(C=C3)Br)O.C(=O)(C(F)(F)F)O,0
16189,CCN(CC)C(=O)C1CCCN(C1)C2=NC3=C(N=CN=C3N2C(C)C)NCC4=CC=CC=C4,0
16190,CC1=C(C(=NO1)C)C2=NC3=C(C(=N2)NCCO)NC=N3,0
16191,CC1=NC=NN1C2=CC=C(C=C2)NC3=NC=CC(=N3)C4=CC(=CC=C4)N5CCOCC5,0
16192,COC1=NC=C(C=C1)C2=CC(=CC=C2)C(=O)NCCOC3=CC=CC=C3,0
16193,CC1=CC(=NC(=N1)N2CCCC2CO)NC3=CC=CC=C3,0
16194,CC1=CC(=NC(=N1)C2=CC=C(C=C2)OC)NC3=CC=C(C=C3)NC(=O)C,0
16195,C1=CC=C(C=C1)CNC(=O)C2=CN=C(S2)NC3=CC=CC=C3,0
16196,C1CN(CC2=CC=CC=C21)C3=NC=NC(=C3)NCC4=NC5=CC=CC=C5N4,0
16197,CN1C2=CC=CC=C2N=C1NC3=NC4=C(C(=N3)NCCN5CCOCC5)NC=N4,0
16198,CN1C(=CC=N1)NC2=NN=C(C=C2)N3C=C(C4=CC=CC=C43)CC(=O)NCCCN5CCCC5=O,0
16199,C1COCCN1C2=CC=C(C=C2)NC3=NC=NC4=C3NC(=N4)NC5=NC=CC6=CC=CC=C65,0
16200,CN1C2=CC=CC=C2N=C1NC3=NC=CC(=C3)C(=O)NC4CCN(CC4)CC5=CC=CC=C5,0
16201,CC1=NN(C=N1)C2=CC=C(C=C2)NC3=NC=CC(=N3)NCC(=O)N.C(=O)(C(F)(F)F)O,0
16202,COC1=C(C=CC(=C1)NC(=O)C2CC3=C(C=CC(=C3)F)OC2)C4=CNN=C4.C(=O)(C(F)(F)F)O,0
16203,COC1=CC2=C(C=C1)OC[C@H](C2)C(=O)NC3=C(C=C(C=C3)C4=CNN=C4)OCCCO,0
16204,CN(C)CCN1C(=CC2=C1C=C(C=C2)C3=CNN=C3)C(=O)NCC4=CC(=CC=C4)OC.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O,0
16205,CC(C)N1C=NC2=C(N=C(N=C21)C3=CC=CC=C3)NCC4=CC(=CC=C4)C(F)(F)F,0
16206,CC1=CN=C(N=C1NCC2=NC3=CC=CC=C3N2)C4=C(ON=C4C)C,0
16207,COC1=CC=C(C=C1)C2=NC(=C3C(=N2)N(C=N3)C4=CSC=C4)NC5=CC=C(C=C5)OC6=CC=CC=C6,0
16208,COC1=NC(=NC(=N1)NCC2=CC=CC=C2)C3=CC(=CC=C3)N,0
16209,CC(C)N(CCNC1=C2C(=NC(=N1)N3CCC4=CC=CC=C4C3)N(C=N2)C5CCCCC5)C(C)C,0
16210,COC1=CC2=C(C=C1)OCC(C2)C3=NC4=C(C(=O)N3)N=CC=C4.C(=O)(C(F)(F)F)O,0
16211,CC(C)N(CCNC(=O)C1=CSC(=N1)C2=CC=CC=C2)C(C)C,0
16212,CCCNC1=C2C(=NC=N1)N(C(=N2)C3=CC=C(C=C3)C(=O)N4CCN(CC4)C)C(C)C,0
16213,CN1CCN(CC1)C(=O)C2=CC=C(C=C2)C3=NC(=C4C(=N3)N(C=N4)C5=CC=CC=C5)NCCCN6CCCC6=O,0
16214,CCCNC1=NC(=NC(=C1)C)C2=CC=C(C=C2)OC,0
16215,CC1=CC(=NC(=N1)C2=C(N(N=C2C)C)C)NCCO,0
16216,CN1CCN(CC1)C2=CC=C(C=C2)C3=CC(=NC(=N3)N)NCCCN4CCCC4=O,0
16217,CCN(CC)C1=NC(=NC(=N1)N2CCCC2CO)NCC3=CC(=CC=C3)C(F)(F)F,0
16218,C1=CC=C(C=C1)NC2=NC(=NC=C2)C3=CSC4=CC=CC=C43,0
16219,C1=CSC=C1N2C=NC3=C(N=C(N=C32)Cl)N,0
16220,CC1=NN(C=N1)C2=CC=C(C=C2)NC3=NC=C4C=CC=C(C4=N3)C5=CC(=CC=C5)F.C(=O)(C(F)(F)F)O,0
16221,C1=CC=C(C=C1)CNC(=O)C2=CC(=NC=C2)NC3=NC=CC=N3,0
16222,C1=CC(=CC=C1CC(=O)NC2=CC=C(C=C2)N3C4=C(C=CC(=C4)C5=NNN=N5)C=N3)F,0
16223,C1=CC=C(C=C1)C2=CC=CC=C2C(=O)NCC3=NC(=NN3)C4=CC=NC=C4,0
16224,CC(C)N1C(=NC2=C(N=CN=C21)NCCO)C3=CC=C(C=C3)C(=O)NC4CC4,0
16225,C1=CC(=CC=C1C2=NC(=NC=C2)NC3=CC=C(C=C3)C(=O)N)Cl.C(=O)(C(F)(F)F)O,0
16226,COC1=NC(=NC(=N1)NCC2=NC3=CC=CC=C3N2)C4=CC=C(C=C4)C(=O)NC5CC5,0
16227,CCNC1=NC(=CS1)C(=O)NCCN(C(C)C)C(C)C,0
16228,COC1=CC=CC(=C1)CNC(=O)C2=CN=C3N2C=CC(=C3)C4=CC=NC=C4,0
16229,C1CC(N(C1)C2=NC=CC(=C2)C(=O)NC3=CC=CC=C3)CO,0
16230,C1CN(CCC1N2CCOCC2)C3=NC(=CS3)C(=O)NCCOC4=CC=CC=C4,0
16231,CC1=CN=C(N=C1NCCCN2CCCC2=O)NC3CCC(CC3)O,0
16232,C=CCN1CCN(CC1)C2=C(C=CC=C2Cl)NC(=O)C3=NC=CN=C3,0
16233,C1=CC=C(C=C1)C2=NC=CC(=C2)C(=O)NCC3=CC(=CC=C3)C(F)(F)F,0
16234,COC1=C(C=C2C(=C1)C(=NC(=N2)NCC3=CN=CC=C3)NCCN4CCOCC4)OC,0
16235,CCN1C2=C(C=C(C(=C2)C3=C4C=CNC4=NC=C3)F)N=C1C5CCC6=CC=CC=C6O5.C(=O)(C(F)(F)F)[O-],0
16236,C1=CC(=CC=C1OCC(CNC(=O)C2=NC=CC(=C2)C3=CC4=C(C=C3)NN=C4)O)Cl.C(=O)(C(F)(F)F)O,0
16237,COC1=CC=C(C=C1)C(C(=O)N2CCC(CC2)NC3=CC4=C(C=C3)C=NC=C4)N.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O,0
16238,CCCNC1=C2C(=NC(=N1)C3=CN=C(C=C3)OC)N(C=N2)CC4=CC=C(C=C4)C(F)(F)F,0
16239,C1CC(=O)N(C1)CCCNC2=CC(=NC(=N2)N)NCCN3CCOCC3,0
16240,CC(=O)C1=CC=CC(=C1)C2=CC(=NC=N2)NCCC3=CC=C(C=C3)OC,0
16241,CC1=CN=C(N=C1NCCOC2=CC=CC=C2)C3=CC=C(C=C3)C(=O)NC4CC4,0
16242,CN(CC1=CC(=CC=C1)OC)C(=O)C2=NNC3=C2C=CC(=C3)C4=CNN=C4.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O,0
16243,CN1CCN(CC1)C(=O)C2=CC=C(C=C2)C3=NC(=NC(=N3)OC)NCCOC4=CC=CC=C4,0
16244,COC1=CC(=CC(=C1OC)OC)NC2=NC(=CS2)C(=O)NC3CC3,0
16245,C1CC(=O)N(C1)CCCNC2=NC=NC(=C2)C3=CC=CC=C3,0
16246,C1=C(N=CN=C1Cl)NCCO,0
16247,C1COCCN1CCCNC(=O)C2=CC(=CC=C2)N3C4=C(C=C(C=C4)NC5=CC=CC=C5Cl)C=N3,0
16248,C1=CC(=CC=C1C(F)(F)F)NC2=NC=C(S2)C(=O)N,0
16249,CC(C)N(CCNC1=NC(=NC2=C1NC=N2)NC3CCN(CC3)CC4=CC=CC=C4)C(C)C,0
16250,C1=CC(=NC(=C1)NC2=NC=CC=N2)C(=O)NCC3=CN=CC=C3,0
16251,CC1=CC(=NC(=N1)NCC2=CC3=C(C=C2)OCO3)NCCOC4=CC=CC=C4,0
16252,C1=CC=C(C=C1)NC(=O)C2=CC=CC(=N2)C3=CC=CS3,0
16253,C1COCCN1C2=CC(=CC(=C2)C3=NC(=NC=C3F)NC4=CC=C(C=C4)N5C=NC(=N5)C6=CC=CC=N6)F.C(=O)(C(F)(F)F)O,0
16254,C1COCCN1CCNC(=O)C2=CC(=CC=C2)N3C4=C(C=CC(=C4)NC(=O)CC5=CC=CS5)C=N3,0
16255,COC1=CC=C(C=C1)CCNC(=O)C2=CC=CC(=N2)C3=CSC4=CC=CC=C43,0
16256,C1CC1NC(=O)C2=CC=C(C=C2)C3=CC(=NC(=N3)N)NCCOC4=CC=CC=C4,0
16257,CC1=CC(=NC(=N1)NC2=CN=CC=C2)NCCOC3=CC=CC=C3,0
16258,CC1=C(C(=NO1)C)C2=NC(=C3C(=N2)N(C=N3)C4=CSC=C4)NC5CC5,0
16259,CCN(CC)C1=NC(=NC(=N1)N2CCCC2CO)NCCC3=CC=C(C=C3)O,0
16260,C1COCCN1CCNC(=O)C2=CC=C(S2)C3=CSC4=CC=CC=C43,0
16261,CC1=C(C(=NO1)C)C2=CC(=CC=C2)C(=O)NCCCN3CCCC3=O,0
16262,CN1CCN(CC1)C(=O)C2=CC=C(C=C2)C3=CC(=CN=C3)C(=O)NCCOC4=CC=CC=C4,0
16263,CCN(CC)C1=NC(=NC(=N1)NC2=CC=C(C=C2)N3C=CN=C3)NCCO,0
16264,COC1=NC=C(C=C1)C2=NC3=CC(=C(C=C3C(=N2)NC4=CC=C(C=C4)OC5=CC=CC=C5)OC)OC,0
16265,CN1C(=CC=N1)NC2=NC3=C(C(=N2)NCCN4CCOCC4)NC=N3,0
16266,CN(C)CCOC1=C(C=CC(=C1)C2=CNN=C2)NC(=O)C(C3=CC=C(C=C3)F)O.C(=O)(C(F)(F)F)O,0
16267,COC1=CC=C(C=C1)CCNC(=O)C2=CN=CC(=C2)C3=CN=C(C=C3)OC,0
16268,CCCNC1=NC(=NC=C1)N2CCC3=CC=CC=C3C2,0
16269,C1=CC=C(C=C1)CNC2=NC(=NC=C2)C3=CC=CS3,0
16270,COC1=NC(=NC(=N1)NC2=CC=CC=N2)NCCO,0
16271,C1COCCN1CCNC2=NC=CC(=N2)NCCOC3=CC=CC=C3,0
16272,COC1=CC=C(C=C1)C2=NC3=C(C(=N2)NCC4=NC5=CC=CC=C5N4)NC=N3,0
16273,CN1CCN(CC1)C(=O)C2=CC=C(C=C2)C3=NC(=CC=C3)C(=O)NC4=CC(=C(C(=C4)OC)OC)OC,0
16274,CC(C)N1C=NC2=C(N=C(N=C21)N3CCC(CC3)N4CCOCC4)NCCN(C(C)C)C(C)C,0
16275,C1CC(=O)N(C1)CCCNC2=C3C(=NC(=N2)NC4=NC=NC=C4)N(C=N3)C5=CC=CC=C5,0
16276,CC(C)N(CCNC(=O)CC1=CN(C2=CC=CC=C21)C3=NN=C(C=C3)N4CCOCC4)C(C)C,0
16277,CC(=O)NC1=CC=C(C=C1)NC2=C3C(=NC(=N2)C4=CN=C(C=C4)OC)N(C=N3)C5=CC=CC=C5,0
16278,CC1=C(C(=NN1C)C)C2=NC3=C(S2)C=C(C=C3)C(=O)NC4CCN(CC4)CC5=CC=CC=C5,0
16279,CC(=O)C1=CC=CC(=C1)C2=CC(=NC=N2)NCCN3CCOCC3,0
16280,CC1=C(C(=NO1)C)C2=CC=C(S2)C(=O)NCC3=CC=CC=C3,0
16281,CC(C)N1C=NC2=C(N=C(N=C21)C3=CC=C(C=C3)C(=O)NC4CC4)NCC5=CC(=CC=C5)C(F)(F)F,0
16282,CCN(CC)C1=NC(=NC(=N1)NC2=NC=NC=C2)NCC3=CC(=CC=C3)C(F)(F)F,0
16283,COC1=CC=C(C=C1)CCNC(=O)C2=CC3=C(C=C2)N=C(S3)C4=CC(=CC=C4)N,0
16284,C1=CC(=CC=C1C(CSC2=CC=C(C=C2)C(=O)NC3=CC4=C(C=C3)NN=C4)O)Br,0
16285,CC(C)N(CCNC1=CC(=NC(=N1)N)NCC2=CN=CC=C2)C(C)C,0
16286,COC1=CC=C(C=C1)CCNC(=O)C2=NC(=CC=C2)N3CCC4=CC=CC=C4C3,0
16287,CC1=CN=C(N=C1NCCC2=CC=C(C=C2)O)C3=CSC4=CC=CC=C43,0
16288,C1CN(CCN1C2=CC=CC=N2)C3=NC4=CC=CC=C4C(=C3)C(=O)NCCO,0
16289,CC1=CN=C(N=C1NCC2=CC=CC=C2)C3=CC=C(C=C3)C(=O)N4CCN(CC4)C,0
16290,C=CCN1CCN(CC1)C2=C(C=CC=C2Cl)NC(=O)C3=CC=C(O3)[N+](=O)[O-],0
16291,CC1=CC(=CC=C1)CC2=C3C=NN(C3=CC=C2)C4=CC=CC(=C4)C(=O)NC5=CC=CC(=C5)C,0
16292,C1COCCN1CC2=CC(=CC=C2)NC(=O)C3=CC(=CC=C3)N4C=C(C=N4)NC(=O)CC5=CC=CC=C5,0
16293,C1COCCN1C2=CC=C(C=C2)NC3=CC=CC(=N3)C(=O)NCC4=CN=CC=C4,0
16294,COC1=CC(=CC(=C1OC)OC)NC2=CC(=NC(=N2)N)N3CCN(CC3)CC4=CC5=C(C=C4)OCO5,0
16295,COC1=CC(=CC(=C1OC)OC)NC2=C3C(=NC(=N2)NC4=CC=CC=C4)N(C=N3)CCN5CCCC5=O,0
16296,CN1CCN(CC1)C(=O)C2=CC=C(C=C2)C3=CC(=NC(=N3)N)NCCC4=CC=C(C=C4)O,0
16297,C1CN(CC2=CC=CC=C21)C3=NC(=C4C(=N3)N=CN4)N,0
16298,CCN(CC)C(=O)C1CCCN(C1)C2=NN=C(C=C2)N3C=C(C4=CC=CC=C43)CC(=O)NCCOC5=CC=CC=C5,0
16299,CCN(CC)C1=NC(=NC(=N1)N2CCC3=CC=CC=C3C2)NC4CC4,0
16300,CCN(CC)C(=O)C1CCCN(C1)C2=NC(=C3C(=N2)N(C=N3)CC4=CC=C(C=C4)C(F)(F)F)NCCN(C(C)C)C(C)C,0
16301,C1[C@@H](CN([C@H]1C(=O)NC2=CC3=C(C=C2)NN=C3)C(=O)C4=CC=C(C=C4)F)O,0
16302,CN1CCN(CC1)C(=O)C2=CC=C(C=C2)C3=CC(=CN=C3)C(=O)NC4CCN(CC4)CC5=CC=CC=C5,0
16303,CC1=CC(=NC(=N1)C2=C(ON=C2C)C)NC3=CC(=C(C(=C3)OC)OC)OC,0
16304,CN1CCN(CC1)C(=O)C2=CC=C(C=C2)C3=CC=C(S3)C(=O)NC4=CC=C(C=C4)OC5=CC=CC=C5,0
16305,CCCNC1=NC(=NC(=C1)C2=C(ON=C2C)C)N,0
16306,CC(C)OC1=CC2=C(C=C1)OCC(C2)C(=O)NC3=CC=C(C=C3)C4=CNN=C4.C(=O)(C(F)(F)F)O,0
16307,C1=CC=C(C=C1)NC2=NC=NC(=C2)N,0
16308,C1CC(=O)N(C1)CCCNC2=C3C(=NC(=N2)C4=CC=CC=C4)N(C=N3)CCN5CCCC5=O,0
16309,CC(C)N1C2=NC=NC(=C2N=C1NC3=NC=NC=C3)NC4CCN(CC4)CC5=CC=CC=C5,0
16310,CC(C)N(CCNC(=O)C1=CSC(=N1)Br)C(C)C,0
16311,C1CC(=O)N(C1)CCN2C=NC3=C(N=C(N=C32)NC4=CC=C(C=C4)C(F)(F)F)NCCO,0
16312,CS(=O)(=O)NC1=CC=C(C=C1)C2=CC3=C(C=CC=C3NC4=CC=CC=N4)N=C2.C(=O)(C(F)(F)F)O,0
16313,CC(=O)C1=CC=CC(=C1)C2=CC(=NC(=N2)N)NCC3=NC4=CC=CC=C4N3,0
16314,COC1=CC=C(C=C1)CCNC(=O)C2=CN=C(S2)N3CCOCC3,0
16315,C1CC(=O)N(C1)CCCNC2=NC(=C3C(=N2)N(C=N3)CCN4CCCC4=O)NC5=CC=CC=C5,0
16316,CC(=O)C1=CC=CC(=C1)C2=NC(=C3C(=N2)N(C=N3)CCN4CCCC4=O)NCCO,0
16317,CN1C=C(C=N1)C2=CC3=NC(=NC=C3C=C2)NC4=CC=C(C=C4)N5C=NC(=N5)C6=CNC(=O)C=C6.C(=O)(C(F)(F)F)O,0
16318,COC1=CC=C(C=C1)CCNC2=C3C(=NC(=N2)C4=CC=C(C=C4)OC)N(C=N3)CC5=CC=C(C=C5)C(F)(F)F,0
16319,C1COCCN1CCNC(=O)C2=CC(=CC=C2)N3C=C(C=N3)NS(=O)(=O)CC4=CC=CC=C4,0
16320,CC1=NN2C(=CC=NC2=C1)NC(=O)CSC3=CC=CC=C3,0
16321,C1C(OC2=C1C3=CC=CC=C3C=C2)C(=O)NC4=CC=C(C=C4)C5=CC=NC=C5.C(=O)(C(F)(F)F)O,0
16322,C1CNCC1NC2=CC3=C(C=C2)C=NC=C3.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O,0
16323,COC1=CC=C(C=C1)C2=NC(=CC=C2)C(=O)NCCC3=CC=C(C=C3)O,0
16324,CC1=CC(=NC(=N1)NC2=CC=C(C=C2)C(F)(F)F)NCCC3=CC=C(C=C3)O,0
16325,CC1=CC(=NC(=N1)C2=CN=C(C=C2)OC)N,0
16326,CC(C)N(CCNC(=O)C1=CC2=C(C=C1)N=C(S2)NCCN3CCOCC3)C(C)C,0
16327,COC1=CC=C(C=C1)CCNC2=NC(=NC3=C2NC=N3)N4CCOCC4,0
16328,CC1=CC(=NC(=N1)C2=CC=C(C=C2)C(=O)N)NCC3=CC(=CC=C3)C(F)(F)F,0
16329,COC1=C(C=C2C(=C1)C(=NC(=N2)NC3=CC=CC=C3)NCCN4CCOCC4)OC,0
16330,C1CC(=O)N(C1)CCCNC2=NC=C(S2)C(=O)NCC3=CC=CC=C3,0
16331,C1=CC=C(C=C1)NC(=O)C2=CC(=NC=C2)C3=CC(=CC=C3)N,0
16332,C1=CC(=CC=C1C#N)C2=NC(=NC=C2)NC3=CC=C(C=C3)S(=O)(=O)N,0
16333,COC1=CC(=CC(=C1OC)OC)NC(=O)C2=CC(=NC=C2)N3CCN(CC3)C4=CC=CC=N4,0
16334,COC1=CC=C(C=C1)CCNC(=O)C2=CC(=NC=C2)N3CCN(CC3)CC4=CC5=C(C=C4)OCO5,0
16335,C1=CC2=C(C=NN2)C(=C1)N3C=C(N=N3)C(=O)NCC(C4=CC=C(C=C4)Cl)O.C(=O)(C(F)(F)F)O,0
16336,C1=CC=C(C(=C1)C[C@H](C2=NC3=C(N2)C=C(C=C3)C4=CC=NC=C4)N)Cl.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O,0
16337,C1CN(CCC1OC2=CC3=C(C=C2)NN=C3)C(=O)C(C4=CC=C(C=C4)Br)O,0
16338,CC1=CC(=NC(=N1)NC2=CC=CC=N2)NC3=CC=C(C=C3)NC(=O)C,0
16339,CCCNC(=O)C1=CSC(=N1)NC2=NC3=CC=CC=C3N2C,0
16340,CC1=CC(=NC(=N1)NC2=NC=CN=C2)NCCO,0
16341,C1CN(CCC1NC(=O)C2=CC(=NC=C2)NC3=CC=CC=C3)CC4=CC=CC=C4,0
16342,COC1=CC=C(C=C1)C2=NC(=C3C(=N2)N(C=N3)C4CCCCC4)NC5=CC=C(C=C5)N6CCOCC6,0
16343,COC(=O)C1=CC=CC(=C1)CN(C2CC2)C(=O)C3=NC4=C(S3)C=C(C=C4)C5=CNN=C5.C(=O)(C(F)(F)F)O,0
16344,COC1=NC=C(C=C1)C2=NC(=C3C(=N2)N(C=N3)C4=CC=CC=C4)NCCN5CCOCC5,0
16345,C1=CC=C(C=C1)OCCNC2=CC(=NC=N2)NCC3=CN=CC=C3,0
16346,COC1=CC(=CC(=C1OC)OC)NC2=NC3=C(S2)C=C(C=C3)C(=O)NCCOC4=CC=CC=C4,0
16347,CC1=C(C(=NO1)C)C2=NC(=C3C(=N2)N(C=N3)C(C)C)NC4=CC=C(C=C4)OC5=CC=CC=C5,0
16348,C1CC(=O)N(C1)CCCNC2=C3C(=NC(=N2)C4=CC=CC=C4)N(C=N3)CC5=CC=C(C=C5)C(F)(F)F,0
16349,CC1=CC(=NC(=N1)NC2=CC(=CC=C2)N(C)C)NCCN(C(C)C)C(C)C,0
16350,CC1=C(C(=NN1C)C)C2=NC(=C3C(=N2)N(C=N3)C4=CSC=C4)NCCN5CCOCC5,0
16351,CC1=CN=C(N=C1NCCO)N2CCN(CC2)C3=CC=CC=N3,0
16352,CC1=C(C(=NO1)C)C2=CC(=NC(=N2)N)NC3CC3,0
16353,C1=CC=C(C=C1)CNC2=NC(=NC3=C2NC=N3)Cl,0
16354,CC1=CC(=NC(=N1)NC2=CC=C(C=C2)N3C=CN=C3)NCCN4CCOCC4,0
16355,CCN(CC)C1=NC(=NC(=N1)N2CCCC(C2)C(=O)N(CC)CC)NCCN3CCOCC3,0
16356,C1=CC=C(C=C1)CNC2=NC(=NC3=C2NC=N3)NC4=CC=C(C=C4)N5C=CN=C5,0
16357,CCNC1=NC(=C2C(=N1)N(C=N2)C3CCCCC3)NCC4=CN=CC=C4,0
16358,CC(=O)NC1=CC=C(C=C1)NC2=C3C(=NC(=N2)NCC4=CN=CC=C4)N(C=N3)C5CCCCC5,0
16359,C1=CC=C(C=C1)OC2=CC=C(C=C2)NC(=O)C3=CN=CC(=C3)C4=CC=C(C=C4)C(=O)N,0
16360,C1CC(=O)N(C1)CCN2C=NC3=C(N=C(N=C32)NC4=CC=NC=C4)NCC5=CC(=CC=C5)C(F)(F)F,0
16361,C1CC(N(C1)C2=NC3=CC=CC=C3C(=C2)C(=O)NCCCN4CCCC4=O)CO,0
16362,CCN(CC1=CC(=CC=C1)OC)C(=O)NC2=C(C=C(C=C2)C3=CNN=C3)OCCN4CCOCC4.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O,0
16363,C1=CC=C(C=C1)OCCNC(=O)C2=CSC(=N2)OC3=CC=CC=C3,0
16364,CC(C)N1C=NC2=C(N=C(N=C21)C3=CC=C(C=C3)C(=O)NC4CC4)NCCN5CCOCC5,0
16365,C1CC(=O)N(C1)CCCNC2=NC3=CC=CC=C3C(=C2)C(=O)NC4CCN(CC4)CC5=CC=CC=C5,0
16366,C1CN(CC2=CC=CC=C21)C3=NC4=CC=CC=C4C(=C3)C(=O)NCCO,0
16367,C1CN(CCN1CCC2=CC=NC=C2)C(=O)OCC3=CC=CC=C3,0
16368,C1CN(CC1C(=O)NC2=CC3=C(C=C2)NN=C3)C(=O)C(C4=CC=C(C=C4)Br)O,0
16369,CC1=C(C=NN1)C2=CC(=C(C=C2)NC(=O)C3CC4=C(C=CC(=C4)F)OC3)SCCN5CCOCC5.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O,0
16370,C1=CC=C(C(=C1)NC2=CC3=C(C=C2)N(N=C3)C4=CC=CC(=C4)C(=O)N)F,0
16371,C1COCCN1CCNC(=O)C2=NC(=CC=C2)N3C4=C(C=C(C=C4)NC5=CC=CC=C5F)C=N3,0
16372,COC1=CC=C(C=C1)CCNC2=CC(=NC=N2)NC3=NC=CC4=CC=CC=C43,0
16373,C1=CC=C2C(=C1)C=CN=C2NC3=NC=CC(=N3)N,0
16374,CC1=CN=C(N=C1NC2CC2)N3CCCC3CO,0
16375,C1=CC=C2C(=C1)C=CN=C2NC3=NC=NC(=C3)NCCC4=CC=C(C=C4)O,0
16376,CCCNC1=C2C(=NC(=N1)NC3=NC=CN=C3)N(C=N2)CCN4CCCC4=O,0
16377,CN1C(=CC=N1)NC2=NC=CC(=C2)C(=O)NCCOC3=CC=CC=C3,0
16378,COC1=C(N=CC=C1)C2=NN(C=N2)C3=CC=C(C=C3)NC4=NC=CC(=N4)C5=CC(=CC(=C5)F)N6CCOCC6.C(=O)(C(F)(F)F)O,0
16379,CC1=CN=C(N=C1NCCO)N2CCC3=CC=CC=C3C2,0
16380,CC1=CC(=NC(=N1)C2=CSC3=CC=CC=C32)NC4=CC=CC=C4,0
16381,CC1=CC(=NC(=N1)NC2=NC3=CC=CC=C3N2C)NC4CC4,0
16382,C1=CC(=CC=C1NC2=NC=C(S2)C(=O)N)N3C=CN=C3,0
16383,C1CN(CCN1C2=CC=CC=N2)C3=NC4=C(S3)C=C(C=C4)C(=O)NCC5=CC=CC=C5,0
16384,COC1=CC=C(C=C1)C2=NC(=CS2)C(=O)NCCO,0
16385,C1CN(CCC1N2CCOCC2)C3=NC(=CS3)C(=O)NC4=CC=C(C=C4)N5CCOCC5,0
16386,CC(C)N(CCNC1=C2C(=NC(=N1)C3=CC=C(C=C3)OC)N(C=N2)C4CCCCC4)C(C)C,0
16387,CC(C)N1C2=NC=NC(=C2N=C1N3CCN(CC3)C4=CC=CC=N4)NCCC5=CC=C(C=C5)O,0
16388,C1CC(=O)N(C1)CCCNC(=O)C2=NC(=CC=C2)N3CCC4=CC=CC=C4C3,0
16389,C1COCCN1CCNC2=CC(=NC(=N2)N)NC3=CC=C(C=C3)N4CCOCC4,0
16390,CC(C)N1C(=NC2=C(N=CN=C21)NC3=CC=C(C=C3)NC(=O)C)C4=CC=CC=C4,0
16391,C1CN(CCC1OC2=NC=C(C=C2)Cl)C(=O)C3=CC=NC=C3.C(=O)(C(F)(F)F)O,0
16392,C1CCN(C1)C2CCN(CC2)C3=C(C=CC=C3Cl)NC(=O)C4=CC=C(O4)Br.C(=O)(C(F)(F)F)O,0
16393,COC1=CC=C(C=C1)CCNC2=C3C(=NC(=N2)NCC4=CC5=C(C=C4)OCO5)N(C=N3)CC6=CC=C(C=C6)C(F)(F)F,0
16394,CC1=C(C(=NN1C)C)C2=NC(=C3C(=N2)N(C=N3)C(C)C)NCC4=CC(=CC=C4)C(F)(F)F,0
16395,C1CCC(CC1)N2C=NC3=C(N=C(N=C32)N4CCC(CC4)N5CCOCC5)NCC6=CN=CC=C6,0
16396,COC1=CC(=CC(=C1OC)OC)NC(=O)C2=CC(=CC=C2)N3C=C(C=N3)NC(=O)CC4=CN=CC=C4,0
16397,C1COCCN1C2=NC=C(C=C2)C3=CC=C(S3)C(=O)NCCC4=CC=C(C=C4)O,0
16398,CC1=CN=C(N=C1NCC2=NC3=CC=CC=C3N2)C4=CN=C(C=C4)OC,0
16399,CC(=O)NC1=CC=C(C=C1)NC2=CC(=NC=N2)NC3=CC(=CC=C3)N(C)C,0
16400,C1COCCN1C2=NC=C(C=C2)C3=NC4=C(C(=N3)NCC5=NC6=CC=CC=C6N5)NC=N4,0
